,ID,Kingdom,Type,Partition,CS
2872,P38687,1,NO_SP,4,0
2873,Q04837,1,NO_SP,4,0
2874,P38789,1,NO_SP,1,0
2875,Q9HE02,1,NO_SP,3,0
2876,Q96Q15,1,NO_SP,4,0
2877,Q9SRH9,1,NO_SP,3,0
2878,O60107,1,NO_SP,1,0
2879,Q8NEM7,1,NO_SP,2,0
2880,Q5MJ68,1,NO_SP,4,0
2881,Q9C9C0,1,NO_SP,0,0
2882,O94629,1,NO_SP,2,0
2883,P25567,1,NO_SP,4,0
2884,P10080,1,NO_SP,0,0
2885,Q8L774,1,NO_SP,3,0
2886,Q944L7,1,NO_SP,4,0
2887,P40072,1,NO_SP,1,0
2888,Q96GM5,1,NO_SP,3,0
2889,O94421,1,NO_SP,2,0
2890,Q9FMX0,1,NO_SP,4,0
2891,U3H042,1,NO_SP,0,0
2892,Q9HAJ7,1,NO_SP,1,0
2893,Q6NRW3,1,NO_SP,2,0
2894,O01798,1,NO_SP,4,0
2895,Q01892,1,NO_SP,0,0
2896,C6Y4C2,1,NO_SP,1,0
2897,Q40983,1,NO_SP,2,0
2898,Q9UHJ3,1,NO_SP,0,0
2899,A9QM73,1,NO_SP,2,0
2900,P91868,1,NO_SP,2,0
2901,Q61234,1,NO_SP,3,0
2902,Q61235,1,NO_SP,0,0
2903,Q9CWT3,1,NO_SP,3,0
2904,O78310,1,NO_SP,4,0
2905,Q965H3,1,NO_SP,0,0
2906,Q6F2E7,1,NO_SP,1,0
2907,P39723,1,NO_SP,0,0
2908,Q9V9Y9,1,NO_SP,2,0
2909,Q09776,1,NO_SP,0,0
2910,O15524,1,NO_SP,2,0
2911,Q9VL52,1,NO_SP,4,0
2912,Q3V0Q6,1,NO_SP,0,0
2913,Q3UMC0,1,NO_SP,1,0
2914,Q9SJW3,1,NO_SP,2,0
2915,Q924X7,1,NO_SP,0,0
2916,Q9ASZ1,1,NO_SP,1,0
2917,Q9UJZ1,1,NO_SP,2,0
2918,Q38874,1,NO_SP,4,0
2919,Q9H668,1,NO_SP,0,0
2920,Q24212,1,NO_SP,2,0
2921,Q94A65,1,NO_SP,3,0
2922,P70483,1,NO_SP,1,0
2923,O74454,1,NO_SP,2,0
2924,Q9USR3,1,NO_SP,3,0
2925,Q8LAD2,1,NO_SP,0,0
2926,O82662,1,NO_SP,1,0
2927,Q84W65,1,NO_SP,2,0
2928,Q75GR5,1,NO_SP,3,0
2929,Q2M3C7,1,NO_SP,2,0
2930,Q86AT8,1,NO_SP,3,0
2931,Q8GXL3,1,NO_SP,4,0
2932,P40031,1,NO_SP,2,0
2933,P23615,1,NO_SP,3,0
2934,O43597,1,NO_SP,4,0
2935,Q9SD40,1,NO_SP,2,0
2936,Q5SW75,1,NO_SP,3,0
2937,P42229,1,NO_SP,0,0
2938,O22832,1,NO_SP,1,0
2939,O70576,1,NO_SP,2,0
2940,Q70GP4,1,NO_SP,1,0
2941,Q02794,1,NO_SP,2,0
2942,Q9SJM4,1,NO_SP,3,0
2943,Q8LG05,1,NO_SP,1,0
2944,Q9LMK5,1,NO_SP,3,0
2945,G5ECN5,1,NO_SP,1,0
2946,A0A0D1CVS5,1,NO_SP,2,0
2947,Q8NFX7,1,NO_SP,4,0
2948,F4JTP5,1,NO_SP,1,0
2949,F4JCU0,1,NO_SP,2,0
2950,P53598,1,NO_SP,2,0
2951,Q9P2R7,1,NO_SP,3,0
2952,Q8NCR6,1,NO_SP,0,0
2953,O48713,1,NO_SP,3,0
2954,Q9SWA6,1,NO_SP,2,0
2955,O43290,1,NO_SP,4,0
2956,Q04748,1,NO_SP,2,0
2957,Q9H0E3,1,NO_SP,0,0
2958,Q6IDB0,1,NO_SP,2,0
2959,Q9C004,1,NO_SP,4,0
2960,Q84KI6,1,NO_SP,1,0
2961,O22265,1,NO_SP,2,0
2962,Q9FXH7,1,NO_SP,4,0
2963,P07666,1,NO_SP,1,0
2964,P28290,1,NO_SP,2,0
2965,Q9M879,1,NO_SP,3,0
2966,Q9ULZ2,1,NO_SP,4,0
2967,Q9SHG6,1,NO_SP,0,0
2968,O23077,1,NO_SP,1,0
2969,Q0E7J7,1,NO_SP,3,0
2970,Q6ZVD7,1,NO_SP,4,0
2971,P38704,1,NO_SP,0,0
2972,Q07351,1,NO_SP,3,0
2973,O64530,1,NO_SP,4,0
2974,Q9DAQ9,1,NO_SP,0,0
2975,Q1PDV2,1,NO_SP,2,0
2976,Q6ZRS2,1,NO_SP,3,0
2977,Q9ZVD0,1,NO_SP,4,0
2978,Q5CPU3,1,NO_SP,1,0
2979,P46675,1,NO_SP,1,0
2980,Q9FXE3,1,NO_SP,0,0
2981,Q76FS5,1,NO_SP,4,0
2982,Q75HZ9,1,NO_SP,2,0
2983,Q4FZF2,1,NO_SP,3,0
2984,Q8L3X8,1,NO_SP,4,0
2985,Q8L627,1,NO_SP,0,0
2986,Q38853,1,NO_SP,2,0
2987,Q06524,1,NO_SP,4,0
2988,P40342,1,NO_SP,2,0
2989,P33419,1,NO_SP,4,0
2990,P36131,1,NO_SP,1,0
2991,Q5S003,1,NO_SP,2,0
2992,Q8RY95,1,NO_SP,3,0
2993,P38839,1,NO_SP,4,0
2994,Q9S7A9,1,NO_SP,0,0
2995,O36023,1,NO_SP,1,0
2996,O15743,1,NO_SP,2,0
2997,Q5ZPV8,1,NO_SP,4,0
2998,Q10411,1,NO_SP,0,0
2999,P45819,1,NO_SP,1,0
3000,E1BUG7,1,NO_SP,2,0
3001,P32342,1,NO_SP,3,0
3002,P54622,1,NO_SP,1,0
3003,Q8K330,1,NO_SP,2,0
3004,Q9Y2M2,1,NO_SP,3,0
3005,Q9FNF2,1,NO_SP,0,0
3006,P51557,1,NO_SP,2,0
3007,P36631,1,NO_SP,3,0
3008,P50527,1,NO_SP,4,0
3009,P92189,1,NO_SP,0,0
3010,O88697,1,NO_SP,1,0
3011,Q148B6,1,NO_SP,3,0
3012,Q8N0X7,1,NO_SP,4,0
3013,Q8N0Z3,1,NO_SP,1,0
3014,P93015,1,NO_SP,2,0
3015,P16086,1,NO_SP,2,0
3016,O15042,1,NO_SP,3,0
3017,Q9H3Y6,1,NO_SP,4,0
3018,Q45FA5,1,NO_SP,3,0
3019,Q9QX27,1,NO_SP,2,0
3020,Q9MAQ0,1,NO_SP,3,0
3021,Q6IVY4,1,NO_SP,4,0
3022,Q9ZT71,1,NO_SP,3,0
3023,Q9UJ98,1,NO_SP,2,0
3024,O14185,1,NO_SP,0,0
3025,Q9Y6Q2,1,NO_SP,2,0
3026,Q9H6E5,1,NO_SP,4,0
3027,Q5VSL9,1,NO_SP,0,0
3028,Q84V18,1,NO_SP,1,0
3029,Q6L612,1,NO_SP,2,0
3030,Q8WUJ0,1,NO_SP,3,0
3031,Q9C5G0,1,NO_SP,0,0
3032,P46676,1,NO_SP,1,0
3033,P70279,1,NO_SP,2,0
3034,Q00917,1,NO_SP,3,0
3035,P22293,1,NO_SP,4,0
3036,Q9FNC7,1,NO_SP,3,0
3037,P50990,1,NO_SP,2,0
3038,Q03533,1,NO_SP,4,0
3039,Q95ZS2,1,NO_SP,1,0
3040,Q7T0L4,1,NO_SP,4,0
3041,Q1MTQ1,1,NO_SP,1,0
3042,Q86WV5,1,NO_SP,0,0
3043,Q9SPU7,1,NO_SP,1,0
3044,P47226,1,NO_SP,3,0
3045,Q923W1,1,NO_SP,3,0
3046,Q9FX53,1,NO_SP,1,0
3047,O94460,1,NO_SP,2,0
3048,P53552,1,NO_SP,1,0
3049,Q8BKT7,1,NO_SP,4,0
3050,Q6I9Y2,1,NO_SP,1,0
3051,Q08231,1,NO_SP,2,0
3052,P42286,1,NO_SP,3,0
3053,Q8LPR8,1,NO_SP,1,0
3054,P53299,1,NO_SP,2,0
3055,P42949,1,NO_SP,3,0
3056,O35857,1,NO_SP,4,0
3057,Q9Y8C0,1,NO_SP,0,0
3058,Q9UNS1,1,NO_SP,1,0
3059,F4IW47,1,NO_SP,2,0
3060,P81760,1,NO_SP,3,0
3061,Q8VY21,1,NO_SP,3,0
3062,A1Z6J5,1,NO_SP,0,0
3063,I4DST8,1,NO_SP,4,0
3064,Q9HEQ9,1,NO_SP,1,0
3065,Q8MIR0,1,NO_SP,4,0
3066,P87061,1,NO_SP,1,0
3067,Q6NME7,1,NO_SP,4,0
3068,O35144,1,NO_SP,0,0
3069,Q9AT00,1,NO_SP,1,0
3070,Q96EK4,1,NO_SP,4,0
3071,F4IRQ5,1,NO_SP,1,0
3072,Q9NWX6,1,NO_SP,4,0
3073,P40998,1,NO_SP,2,0
3074,Q9NQ88,1,NO_SP,3,0
3075,Q9ZW33,1,NO_SP,4,0
3076,Q9XH48,1,NO_SP,3,0
3077,Q9XGX9,1,NO_SP,0,0
3078,Q9BSI4,1,NO_SP,3,0
3079,Q9NVH6,1,NO_SP,3,0
3080,Q9N428,1,NO_SP,2,0
3081,O14776,1,NO_SP,4,0
3082,O15273,1,NO_SP,4,0
3083,Q9D9U4,1,NO_SP,0,0
3084,Q84MZ4,1,NO_SP,2,0
3085,E3VNM4,1,NO_SP,0,0
3086,Q12052,1,NO_SP,1,0
3087,O94634,1,NO_SP,2,0
3088,Q5T1C6,1,NO_SP,0,0
3089,Q09779,1,NO_SP,1,0
3090,Q8L4M1,1,NO_SP,2,0
3091,Q86W42,1,NO_SP,3,0
3092,P82658,1,NO_SP,4,0
3093,P82281,1,NO_SP,0,0
3094,Q7Y1W1,1,NO_SP,3,0
3095,P58753,1,NO_SP,0,0
3096,A1Z6L1,1,NO_SP,0,0
3097,Q02721,1,NO_SP,1,0
3098,Q94FY7,1,NO_SP,3,0
3099,Q9VH70,1,NO_SP,4,0
3100,Q8T133,1,NO_SP,1,0
3101,Q8WVT3,1,NO_SP,2,0
3102,F4IV16,1,NO_SP,4,0
3103,F6ZDS4,1,NO_SP,1,0
3104,Q9ULW0,1,NO_SP,2,0
3105,Q38814,1,NO_SP,0,0
3106,P42765,1,NO_SP,0,0
3107,Q99757,1,NO_SP,2,0
3108,Q8L719,1,NO_SP,4,0
3109,Q6NQ72,1,NO_SP,0,0
3110,Q08686,1,NO_SP,1,0
3111,Q9XGY4,1,NO_SP,2,0
3112,Q9Y5L4,1,NO_SP,4,0
3113,O22160,1,NO_SP,2,0
3114,A4F267,1,NO_SP,3,0
3115,Q9LHE5,1,NO_SP,0,0
3116,Q94FY8,1,NO_SP,2,0
3117,P90520,1,NO_SP,0,0
3118,Q80Z37,1,NO_SP,1,0
3119,O14356,1,NO_SP,2,0
3120,Q94AI7,1,NO_SP,3,0
3121,P29144,1,NO_SP,1,0
3122,P12270,1,NO_SP,4,0
3123,Q8R3N6,1,NO_SP,0,0
3124,O08583,1,NO_SP,2,0
3125,P31483,1,NO_SP,0,0
3126,D3IUT5,1,NO_SP,1,0
3127,Q8LBM2,1,NO_SP,3,0
3128,Q01852,1,NO_SP,4,0
3129,P23949,1,NO_SP,2,0
3130,O20250,1,NO_SP,4,0
3131,Q9SW33,1,NO_SP,0,0
3132,Q9Y4G6,1,NO_SP,1,0
3133,Q8TBZ6,1,NO_SP,2,0
3134,Q03525,1,NO_SP,4,0
3135,Q9XUS7,1,NO_SP,0,0
3136,Q15785,1,NO_SP,1,0
3137,A2XFC1,1,NO_SP,2,0
3138,F4I6M4,1,NO_SP,3,0
3139,Q95Q95,1,NO_SP,2,0
3140,Q5XF06,1,NO_SP,1,0
3141,Q5JNS0,1,NO_SP,2,0
3142,Q9LVV5,1,NO_SP,4,0
3143,Q9TXQ1,1,NO_SP,0,0
3144,Q8NDV7,1,NO_SP,1,0
3145,P70399,1,NO_SP,0,0
3146,Q9BWF2,1,NO_SP,1,0
3147,Q8H1Q1,1,NO_SP,2,0
3148,Q59H18,1,NO_SP,4,0
3149,Q9FEE2,1,NO_SP,1,0
3150,Q6Q4D0,1,NO_SP,2,0
3151,P30189,1,NO_SP,3,0
3152,B8BDQ4,1,NO_SP,4,0
3153,E5FYH0,1,NO_SP,1,0
3154,Q9CQP2,1,NO_SP,2,0
3155,A1Z8P9,1,NO_SP,3,0
3156,Q5UB07,1,NO_SP,4,0
3157,Q56R14,1,NO_SP,1,0
3158,Q9ERP3,1,NO_SP,3,0
3159,Q93XM6,1,NO_SP,1,0
3160,O95932,1,NO_SP,2,0
3161,Q62318,1,NO_SP,4,0
3162,Q9Y3D7,1,NO_SP,2,0
3163,O22773,1,NO_SP,4,0
3164,Q99ML2,1,NO_SP,0,0
3165,Q99MS8,1,NO_SP,4,0
3166,F4J8D3,1,NO_SP,2,0
3167,O14246,1,NO_SP,4,0
3168,Q15628,1,NO_SP,0,0
3169,P48561,1,NO_SP,2,0
3170,Q99PP7,1,NO_SP,3,0
3171,Q8LEK4,1,NO_SP,4,0
3172,Q9UTH1,1,NO_SP,0,0
3173,Q07527,1,NO_SP,1,0
3174,Q32P41,1,NO_SP,4,0
3175,Q9C8J7,1,NO_SP,2,0
3176,Q42529,1,NO_SP,3,0
3177,P38426,1,NO_SP,4,0
3178,Q9Y4K3,1,NO_SP,0,0
3179,Q12931,1,NO_SP,1,0
3180,Q9FJW5,1,NO_SP,2,0
3181,Q9FFY9,1,NO_SP,0,0
3182,Q01534,1,NO_SP,4,0
3183,O13956,1,NO_SP,0,0
3184,Q9UPQ9,1,NO_SP,3,0
3185,Q7ZZY3,1,NO_SP,4,0
3186,Q03280,1,NO_SP,2,0
3187,Q9HCN2,1,NO_SP,3,0
3188,Q7TQD2,1,NO_SP,0,0
3189,Q569Z6,1,NO_SP,2,0
3190,Q6E2N3,1,NO_SP,3,0
3191,O94972,1,NO_SP,4,0
3192,Q15650,1,NO_SP,0,0
3193,Q14669,1,NO_SP,1,0
3194,Q9XFI1,1,NO_SP,3,0
3195,O22779,1,NO_SP,4,0
3196,Q9FG36,1,NO_SP,0,0
3197,Q9SEU7,1,NO_SP,1,0
3198,P11387,1,NO_SP,2,0
3199,P11388,1,NO_SP,0,0
3200,A4FVP2,1,NO_SP,3,0
3201,Q24119,1,NO_SP,2,0
3202,Q924W6,1,NO_SP,4,0
3203,P53840,1,NO_SP,1,0
3204,O96008,1,NO_SP,2,0
3205,Q9V8P9,1,NO_SP,4,0
3206,Q03496,1,NO_SP,0,0
3207,Q96PN7,1,NO_SP,2,0
3208,Q7KVS9,1,NO_SP,3,0
3209,Q9UHF7,1,NO_SP,1,0
3210,P11596,1,NO_SP,2,0
3211,Q969P6,1,NO_SP,3,0
3212,Q9FR53,1,NO_SP,0,0
3213,O70274,1,NO_SP,2,0
3214,Q9BVS5,1,NO_SP,3,0
3215,Q60803,1,NO_SP,0,0
3216,Q28283,1,NO_SP,1,0
3217,Q8VZT6,1,NO_SP,3,0
3218,Q9HGQ2,1,NO_SP,4,0
3219,Q96GM8,1,NO_SP,2,0
3220,Q5GJ75,1,NO_SP,3,0
3221,Q05024,1,NO_SP,4,0
3222,Q14134,1,NO_SP,0,0
3223,O22229,1,NO_SP,3,0
3224,Q93VV9,1,NO_SP,4,0
3225,Q96B49,1,NO_SP,0,0
3226,O17966,1,NO_SP,3,0
3227,E5FYH1,1,NO_SP,4,0
3228,Q50EK2,1,NO_SP,0,0
3229,O23166,1,NO_SP,1,0
3230,P34708,1,NO_SP,2,0
3231,Q15654,1,NO_SP,3,0
3232,O64654,1,NO_SP,0,0
3233,Q8LCT3,1,NO_SP,1,0
3234,Q9SEU8,1,NO_SP,4,0
3235,Q9H0U9,1,NO_SP,0,0
3236,Q99LG4,1,NO_SP,1,0
3237,Q8TAM2,1,NO_SP,2,0
3238,P47168,1,NO_SP,0,0
3239,Q86PC9,1,NO_SP,1,0
3240,Q09715,1,NO_SP,3,0
3241,Q9NNW7,1,NO_SP,0,0
3242,Q9U1Q0,1,NO_SP,1,0
3243,Q6EMB2,1,NO_SP,2,0
3244,G5EE86,1,NO_SP,4,0
3245,Q6IBS0,1,NO_SP,0,0
3246,Q2T9J0,1,NO_SP,1,0
3247,Q9LR44,1,NO_SP,3,0
3248,Q13404,1,NO_SP,1,0
3249,Q9Y4A5,1,NO_SP,3,0
3250,Q9ZP20,1,NO_SP,3,0
3251,O64764,1,NO_SP,0,0
3252,Q9N2I8,1,NO_SP,1,0
3253,Q8LD49,1,NO_SP,3,0
3254,Q8L7S9,1,NO_SP,0,0
3255,Q92574,1,NO_SP,2,0
3256,Q2HNT2,1,NO_SP,3,0
3257,B2RX14,1,NO_SP,0,0
3258,Q9NUQ3,1,NO_SP,3,0
3259,Q86VQ3,1,NO_SP,4,0
3260,O43818,1,NO_SP,4,0
3261,O75643,1,NO_SP,0,0
3262,Q9QZI7,1,NO_SP,1,0
3263,Q9UUG9,1,NO_SP,3,0
3264,Q9LUI3,1,NO_SP,4,0
3265,Q12094,1,NO_SP,2,0
3266,Q96AE7,1,NO_SP,4,0
3267,Q96NG3,1,NO_SP,0,0
3268,Q23049,1,NO_SP,1,0
3269,Q99P25,1,NO_SP,1,0
3270,P42681,1,NO_SP,2,0
3271,Q8H1D9,1,NO_SP,4,0
3272,Q00899,1,NO_SP,1,0
3273,G5EEV2,1,NO_SP,0,0
3274,Q9Y606,1,NO_SP,3,0
3275,Q38879,1,NO_SP,0,0
3276,P87156,1,NO_SP,2,0
3277,Q8NFU3,1,NO_SP,3,0
3278,Q0HA38,1,NO_SP,4,0
3279,P41842,1,NO_SP,0,0
3280,Q9ULT0,1,NO_SP,1,0
3281,Q7K556,1,NO_SP,2,0
3282,Q9UNY4,1,NO_SP,3,0
3283,P0CAZ0,1,NO_SP,4,0
3284,Q23MT7,1,NO_SP,2,0
3285,P38254,1,NO_SP,3,0
3286,Q5VYS8,1,NO_SP,0,0
3287,O95551,1,NO_SP,3,0
3288,Q15696,1,NO_SP,1,0
3289,Q10313,1,NO_SP,1,0
3290,Q96Q11,1,NO_SP,2,0
3291,Q8IRW8,1,NO_SP,1,0
3292,Q9XFH8,1,NO_SP,2,0
3293,Q6NPF9,1,NO_SP,3,0
3294,P20659,1,NO_SP,0,0
3295,Q23FE2,1,NO_SP,3,0
3296,Q9SIY3,1,NO_SP,0,0
3297,G4SLH0,1,NO_SP,1,0
3298,B5X582,1,NO_SP,2,0
3299,Q9UJT2,1,NO_SP,3,0
3300,Q8SYD0,1,NO_SP,1,0
3301,Q62187,1,NO_SP,2,0
3302,O43156,1,NO_SP,3,0
3303,Q10438,1,NO_SP,1,0
3304,Q9GZZ9,1,NO_SP,1,0
3305,O15205,1,NO_SP,2,0
3306,Q8VDW4,1,NO_SP,3,0
3307,Q9Y2K6,1,NO_SP,4,0
3308,Q8C2S0,1,NO_SP,3,0
3309,Q86UV5,1,NO_SP,4,0
3310,P61960,1,NO_SP,4,0
3311,Q09778,1,NO_SP,1,0
3312,Q6PF05,1,NO_SP,1,0
3313,Q6PGP7,1,NO_SP,3,0
3314,P53804,1,NO_SP,4,0
3315,Q8N841,1,NO_SP,0,0
3316,A2APC3,1,NO_SP,2,0
3317,Q09306,1,NO_SP,3,0
3318,P54578,1,NO_SP,1,0
3319,Q9P275,1,NO_SP,2,0
3320,O94888,1,NO_SP,2,0
3321,O42893,1,NO_SP,0,0
3322,Q6E434,1,NO_SP,1,0
3323,Q0KL02,1,NO_SP,2,0
3324,Q6K431,1,NO_SP,4,0
3325,Q692V3,1,NO_SP,1,0
3326,Q9VM92,1,NO_SP,2,0
3327,A4Q9E8,1,NO_SP,3,0
3328,A4Q9F0,1,NO_SP,4,0
3329,Q9SEU6,1,NO_SP,0,0
3330,Q8GV05,1,NO_SP,2,0
3331,P25040,1,NO_SP,4,0
3332,A4Q9F4,1,NO_SP,0,0
3333,P91853,1,NO_SP,4,0
3334,Q5DU02,1,NO_SP,0,0
3335,Q9BXU7,1,NO_SP,1,0
3336,Q8R512,1,NO_SP,3,0
3337,Q96RL1,1,NO_SP,0,0
3338,Q10267,1,NO_SP,1,0
3339,P16163,1,NO_SP,2,0
3340,O94621,1,NO_SP,0,0
3341,Q5W0Q7,1,NO_SP,1,0
3342,Q12132,1,NO_SP,3,0
3343,Q05946,1,NO_SP,2,0
3344,P40362,1,NO_SP,3,0
3345,O74862,1,NO_SP,0,0
3346,Q969X6,1,NO_SP,1,0
3347,P53276,1,NO_SP,2,0
3348,P50551,1,NO_SP,3,0
3349,O13878,1,NO_SP,1,0
3350,O94676,1,NO_SP,2,0
3351,P53254,1,NO_SP,4,0
3352,P40498,1,NO_SP,1,0
3353,Q9VM91,1,NO_SP,2,0
3354,Q9VI58,1,NO_SP,3,0
3355,Q8RWV8,1,NO_SP,2,0
3356,Q13432,1,NO_SP,4,0
3357,Q9T0A7,1,NO_SP,0,0
3358,Q18685,1,NO_SP,1,0
3359,O01761,1,NO_SP,2,0
3360,Q4V5A3,1,NO_SP,3,0
3361,Q14146,1,NO_SP,4,0
3362,Q8TCY9,1,NO_SP,1,0
3363,Q9Y6N9,1,NO_SP,2,0
3364,Q9VPQ6,1,NO_SP,3,0
3365,Q9LKA4,1,NO_SP,4,0
3366,E9Q735,1,NO_SP,4,0
3367,Q9ES00,1,NO_SP,0,0
3368,Q9UMW8,1,NO_SP,4,0
3369,Q9UK80,1,NO_SP,0,0
3370,Q9VRP5,1,NO_SP,4,0
3371,Q8IWV7,1,NO_SP,4,0
3372,Q96QD9,1,NO_SP,1,0
3373,Q9LT38,1,NO_SP,4,0
3374,P23202,1,NO_SP,3,0
3375,O94617,1,NO_SP,1,0
3376,Q9LES2,1,NO_SP,4,0
3377,Q9UHP3,1,NO_SP,3,0
3378,P40453,1,NO_SP,4,0
3379,Q07963,1,NO_SP,1,0
3380,Q9BZV1,1,NO_SP,2,0
3381,Q9P6S3,1,NO_SP,1,0
3382,Q9HE05,1,NO_SP,4,0
3383,O70405,1,NO_SP,1,0
3384,Q08562,1,NO_SP,2,0
3385,Q8CGY6,1,NO_SP,3,0
3386,Q9SIP1,1,NO_SP,4,0
3387,Q9W148,1,NO_SP,2,0
3388,O60078,1,NO_SP,0,0
3389,A1L167,1,NO_SP,1,0
3390,Q9NZ09,1,NO_SP,3,0
3391,Q9C0C9,1,NO_SP,2,0
3392,Q9SCJ9,1,NO_SP,3,0
3393,Q80U87,1,NO_SP,0,0
3394,O94536,1,NO_SP,1,0
3395,Q11183,1,NO_SP,3,0
3396,Q9CQ79,1,NO_SP,1,0
3397,O17389,1,NO_SP,3,0
3398,Q9VQM4,1,NO_SP,0,0
3399,Q09832,1,NO_SP,1,0
3400,O80678,1,NO_SP,2,0
3401,Q9M427,1,NO_SP,3,0
3402,Q9UTT1,1,NO_SP,4,0
3403,Q8CEG8,1,NO_SP,0,0
3404,Q96K76,1,NO_SP,1,0
3405,Q93009,1,NO_SP,4,0
3406,Q9ES53,1,NO_SP,0,0
3407,Q09275,1,NO_SP,1,0
3408,Q19203,1,NO_SP,4,0
3409,P36097,1,NO_SP,1,0
3410,Q23TC2,1,NO_SP,2,0
3411,Q23AS2,1,NO_SP,4,0
3412,Q80UG8,1,NO_SP,0,0
3413,F4JRR5,1,NO_SP,2,0
3414,Q9D030,1,NO_SP,3,0
3415,Q9LMR3,1,NO_SP,4,0
3416,Q9CAE4,1,NO_SP,2,0
3417,Q14694,1,NO_SP,3,0
3418,Q23K29,1,NO_SP,1,0
3419,Q19360,1,NO_SP,0,0
3420,Q6WKZ8,1,NO_SP,2,0
3421,Q9NWZ5,1,NO_SP,4,0
3422,Q23238,1,NO_SP,1,0
3423,Q940S3,1,NO_SP,2,0
3424,Q969T4,1,NO_SP,4,0
3425,B9FXT3,1,NO_SP,1,0
3426,Q2PS26,1,NO_SP,3,0
3427,O74416,1,NO_SP,4,0
3428,Q9SU29,1,NO_SP,4,0
3429,P47108,1,NO_SP,0,0
3430,Q9ZUX4,1,NO_SP,4,0
3431,Q23551,1,NO_SP,0,0
3432,Q9NVA1,1,NO_SP,2,0
3433,Q09804,1,NO_SP,3,0
3434,O64642,1,NO_SP,0,0
3435,Q04177,1,NO_SP,2,0
3436,Q9HDW6,1,NO_SP,4,0
3437,A0A086T5L8,1,NO_SP,1,0
3438,Q9SHZ6,1,NO_SP,2,0
3439,P22314,1,NO_SP,3,0
3440,P54860,1,NO_SP,0,0
3441,P78811,1,NO_SP,2,0
3442,F4IY62,1,NO_SP,3,0
3443,Q9LIH6,1,NO_SP,0,0
3444,Q9CQY6,1,NO_SP,4,0
3445,Q93008,1,NO_SP,2,0
3446,Q9BVJ6,1,NO_SP,3,0
3447,O94365,1,NO_SP,4,0
3448,Q9Y5J1,1,NO_SP,2,0
3449,Q06078,1,NO_SP,3,0
3450,Q9FKM2,1,NO_SP,2,0
3451,B6HU70,1,NO_SP,3,0
3452,B6HQN4,1,NO_SP,1,0
3453,G5EDZ2,1,NO_SP,4,0
3454,P34247,1,NO_SP,3,0
3455,Q02931,1,NO_SP,4,0
3456,O81644,1,NO_SP,4,0
3457,Q9FKS0,1,NO_SP,2,0
3458,Q6PHR2,1,NO_SP,3,0
3459,Q8RWN0,1,NO_SP,0,0
3460,O13769,1,NO_SP,2,0
3461,Q9U221,1,NO_SP,3,0
3462,P12887,1,NO_SP,0,0
3463,P34241,1,NO_SP,1,0
3464,O75691,1,NO_SP,3,0
3465,Q9NYH9,1,NO_SP,0,0
3466,P40055,1,NO_SP,1,0
3467,Q8S9K3,1,NO_SP,2,0
3468,Q12220,1,NO_SP,1,0
3469,Q04500,1,NO_SP,3,0
3470,Q9V7P1,1,NO_SP,0,0
3471,Q9HE11,1,NO_SP,2,0
3472,Q8WQ85,1,NO_SP,3,0
3473,P08670,1,NO_SP,4,0
3474,Q54MH2,1,NO_SP,0,0
3475,B5X0I6,1,NO_SP,1,0
3476,P34511,1,NO_SP,2,0
3477,Q709C8,1,NO_SP,3,0
3478,O75436,1,NO_SP,4,0
3479,Q9BQ65,1,NO_SP,0,0
3480,O94259,1,NO_SP,2,0
3481,Q9P4X3,1,NO_SP,3,0
3482,P38882,1,NO_SP,0,0
3483,Q6PFW1,1,NO_SP,2,0
3484,O74429,1,NO_SP,3,0
3485,Q9FNQ0,1,NO_SP,0,0
3486,P47142,1,NO_SP,1,0
3487,P09052,1,NO_SP,3,0
3488,Q00341,1,NO_SP,1,0
3489,Q9W1R5,1,NO_SP,3,0
3490,Q5BBX1,1,NO_SP,4,0
3491,P40080,1,NO_SP,1,0
3492,Q9C2N1,1,NO_SP,2,0
3493,F4KHI3,1,NO_SP,0,0
3494,O43314,1,NO_SP,1,0
3495,O74967,1,NO_SP,4,0
3496,Q19848,1,NO_SP,1,0
3497,H2L0H5,1,NO_SP,2,0
3498,Q92558,1,NO_SP,3,0
3499,Q8VDD8,1,NO_SP,4,0
3500,O08816,1,NO_SP,0,0
3501,O74409,1,NO_SP,2,0
3502,Q9VCU7,1,NO_SP,3,0
3503,Q9W0S8,1,NO_SP,4,0
3504,Q5RKI0,1,NO_SP,1,0
3505,Q9C0J8,1,NO_SP,2,0
3506,Q06263,1,NO_SP,3,0
3507,Q6P4I2,1,NO_SP,0,0
3508,Q8IWA0,1,NO_SP,2,0
3509,Q66GR6,1,NO_SP,3,0
3510,P0C7L0,1,NO_SP,4,0
3511,Q91XU0,1,NO_SP,0,0
3512,Q6EPZ0,1,NO_SP,1,0
3513,Q6QHD1,1,NO_SP,2,0
3514,P22561,1,NO_SP,2,0
3515,P47990,1,NO_SP,3,0
3516,Q9UT60,1,NO_SP,4,0
3517,Q8H3A7,1,NO_SP,0,0
3518,Q9NQH7,1,NO_SP,1,0
3519,O13821,1,NO_SP,2,0
3520,O59669,1,NO_SP,2,0
3521,Q61048,1,NO_SP,2,0
3522,Q9CX97,1,NO_SP,0,0
3523,Q6RFH5,1,NO_SP,1,0
3524,Q5ND34,1,NO_SP,0,0
3525,Q3LHL9,1,NO_SP,0,0
3526,Q12416,1,NO_SP,2,0
3527,Q9LL85,1,NO_SP,0,0
