,ID,Kingdom,Type,Partition
4290,Q09777,1,NO_SP,1
4291,Q8NE09,1,NO_SP,2
4292,P41220,1,NO_SP,3
4293,P32862,1,NO_SP,4
4294,Q8H0U8,1,NO_SP,1
4295,Q53QZ3,1,NO_SP,4
4296,Q14CB8,1,NO_SP,1
4297,Q8GWP5,1,NO_SP,2
4298,Q9STY4,1,NO_SP,3
4299,F4I5N6,1,NO_SP,4
4300,Q0E7J8,1,NO_SP,4
4301,Q8GXW1,1,NO_SP,2
4302,Q9LY87,1,NO_SP,1
4303,Q6GYP7,1,NO_SP,2
4304,O14924,1,NO_SP,3
4305,G3UYX5,1,NO_SP,2
4306,P49802,1,NO_SP,0
4307,P62746,1,NO_SP,3
4308,Q9UR24,1,NO_SP,3
4309,Q8IUC4,1,NO_SP,1
4310,P47924,1,NO_SP,3
4311,F4IVV0,1,NO_SP,4
4312,Q9P7W5,1,NO_SP,1
4313,Q5EBL4,1,NO_SP,2
4314,Q96K30,1,NO_SP,2
4315,P82245,1,NO_SP,3
4316,P23326,1,NO_SP,0
4317,P15252,1,NO_SP,1
4318,Q9VMD6,1,NO_SP,3
4319,Q9ZQ19,1,NO_SP,4
4320,Q13156,1,NO_SP,0
4321,Q9UT72,1,NO_SP,3
4322,Q9JL61,1,NO_SP,4
4323,Q8C7R7,1,NO_SP,0
4324,Q99666,1,NO_SP,2
4325,O43566,1,NO_SP,1
4326,Q56XG6,1,NO_SP,4
4327,Q8N392,1,NO_SP,2
4328,Q9SYM5,1,NO_SP,3
4329,Q8NHV9,1,NO_SP,4
4330,Q9P7M9,1,NO_SP,0
4331,Q9FN89,1,NO_SP,1
4332,Q9W704,1,NO_SP,2
4333,Q9LSD0,1,NO_SP,4
4334,P22798,1,NO_SP,0
4335,Q9LE95,1,NO_SP,1
4336,P06509,1,NO_SP,0
4337,P82191,1,NO_SP,1
4338,Q93VT9,1,NO_SP,2
4339,Q9FNR1,1,NO_SP,1
4340,Q5U1Z0,1,NO_SP,3
4341,Q6ZRY4,1,NO_SP,4
4342,Q05672,1,NO_SP,4
4343,Q9UBF6,1,NO_SP,0
4344,Q04779,1,NO_SP,0
4345,Q9UKL0,1,NO_SP,1
4346,O13796,1,NO_SP,3
4347,P39531,1,NO_SP,4
4348,Q84L32,1,NO_SP,0
4349,Q9FVV7,1,NO_SP,0
4350,Q5SVD0,1,NO_SP,2
4351,Q7TNK1,1,NO_SP,3
4352,Q06108,1,NO_SP,4
4353,Q9Z2P4,1,NO_SP,0
4354,Q8RX26,1,NO_SP,1
4355,Q2PPJ7,1,NO_SP,2
4356,O43665,1,NO_SP,2
4357,Q99N37,1,NO_SP,3
4358,Q6TLK4,1,NO_SP,4
4359,O81242,1,NO_SP,0
4360,O74945,1,NO_SP,2
4361,Q6NLQ7,1,NO_SP,1
4362,P42073,1,NO_SP,3
4363,Q06709,1,NO_SP,3
4364,Q01201,1,NO_SP,4
4365,Q12090,1,NO_SP,0
4366,Q9SKI4,1,NO_SP,1
4367,P27694,1,NO_SP,1
4368,O60182,1,NO_SP,3
4369,Q9CAQ8,1,NO_SP,4
4370,Q8CIN9,1,NO_SP,3
4371,Q86YS3,1,NO_SP,0
4372,Q7TS73,1,NO_SP,2
4373,P48381,1,NO_SP,3
4374,Q9SLH3,1,NO_SP,2
4375,P38339,1,NO_SP,4
4376,O08774,1,NO_SP,3
4377,Q5ZMW5,1,NO_SP,1
4378,P61586,1,NO_SP,3
4379,K7WIZ6,1,NO_SP,2
4380,O74737,1,NO_SP,3
4381,Q96UP3,1,NO_SP,4
4382,Q9JJC6,1,NO_SP,2
4383,Q6VN20,1,NO_SP,3
4384,Q924W9,1,NO_SP,2
4385,Q8W4B1,1,NO_SP,2
4386,Q06738,1,NO_SP,3
4387,Q09094,1,NO_SP,4
4388,Q9C115,1,NO_SP,1
4389,Q12188,1,NO_SP,2
4390,O94762,1,NO_SP,3
4391,O59811,1,NO_SP,3
4392,Q6S4P4,1,NO_SP,1
4393,Q9UUJ3,1,NO_SP,4
4394,Q75J96,1,NO_SP,2
4395,Q9BSD3,1,NO_SP,3
4396,Q94K75,1,NO_SP,1
4397,Q80ZG1,1,NO_SP,2
4398,Q9GSX9,1,NO_SP,3
4399,Q6PR54,1,NO_SP,1
4400,O95153,1,NO_SP,2
4401,P04449,1,NO_SP,3
4402,Q8LBI1,1,NO_SP,1
4403,P05738,1,NO_SP,4
4404,P05744,1,NO_SP,2
4405,Q9UTI8,1,NO_SP,4
4406,O74801,1,NO_SP,1
4407,P05739,1,NO_SP,3
4408,P05318,1,NO_SP,1
4409,P87232,1,NO_SP,2
4410,Q9BYD2,1,NO_SP,4
4411,Q9Y3B7,1,NO_SP,2
4412,Q7M0E7,1,NO_SP,3
4413,Q3T0J3,1,NO_SP,1
4414,P38064,1,NO_SP,4
4415,P36528,1,NO_SP,0
4416,Q9NWU5,1,NO_SP,4
4417,Q96A35,1,NO_SP,0
4418,Q2HJJ1,1,NO_SP,1
4419,Q58DV5,1,NO_SP,2
4420,P51402,1,NO_SP,3
4421,P51998,1,NO_SP,0
4422,Q12213,1,NO_SP,1
4423,P05319,1,NO_SP,4
4424,Q07915,1,NO_SP,3
4425,P12687,1,NO_SP,0
4426,P09001,1,NO_SP,2
4427,O94345,1,NO_SP,0
4428,Q3MHY7,1,NO_SP,1
4429,Q02204,1,NO_SP,3
4430,Q9UTK2,1,NO_SP,2
4431,P0C2C1,1,NO_SP,2
4432,Q2HJF1,1,NO_SP,3
4433,Q3MHJ5,1,NO_SP,4
4434,Q96DB5,1,NO_SP,1
4435,P53140,1,NO_SP,3
4436,Q6ZRF8,1,NO_SP,4
4437,Q04599,1,NO_SP,1
4438,P36516,1,NO_SP,2
4439,Q12508,1,NO_SP,3
4440,Q9NWS8,1,NO_SP,4
4441,F4IV66,1,NO_SP,0
4442,Q5XI59,1,NO_SP,1
4443,Q925F4,1,NO_SP,2
4444,Q9FKW0,1,NO_SP,3
4445,Q0WL81,1,NO_SP,0
4446,Q8W034,1,NO_SP,1
4447,Q6NQJ6,1,NO_SP,3
4448,Q10155,1,NO_SP,0
4449,P36159,1,NO_SP,0
4450,Q28021,1,NO_SP,1
4451,Q9SHL7,1,NO_SP,2
4452,A9C3R8,1,NO_SP,3
4453,P10964,1,NO_SP,1
4454,Q9H9Y6,1,NO_SP,0
4455,P47006,1,NO_SP,2
4456,P46669,1,NO_SP,4
4457,P19388,1,NO_SP,3
4458,P20436,1,NO_SP,4
4459,P22139,1,NO_SP,0
4460,Q8IXW5,1,NO_SP,2
4461,P05388,1,NO_SP,3
4462,Q2TA12,1,NO_SP,4
4463,Q2TBK2,1,NO_SP,4
4464,P22353,1,NO_SP,0
4465,Q9UUJ5,1,NO_SP,0
4466,Q99N92,1,NO_SP,1
4467,Q3ZBF3,1,NO_SP,2
4468,Q9NYK5,1,NO_SP,3
4469,Q8N983,1,NO_SP,0
4470,Q9HD33,1,NO_SP,2
4471,Q13405,1,NO_SP,3
4472,P53724,1,NO_SP,1
4473,P0C2B7,1,NO_SP,2
4474,P0C2B8,1,NO_SP,3
4475,Q7Z7F7,1,NO_SP,3
4476,Q02685,1,NO_SP,0
4477,P40993,1,NO_SP,1
4478,Q10170,1,NO_SP,0
4479,Q6PDX6,1,NO_SP,1
4480,Q9NVW2,1,NO_SP,4
4481,Q9H0A6,1,NO_SP,0
4482,Q9GZN7,1,NO_SP,1
4483,Q0J235,1,NO_SP,2
4484,Q8K202,1,NO_SP,3
4485,P30876,1,NO_SP,0
4486,Q9VEA5,1,NO_SP,1
4487,O74857,1,NO_SP,2
4488,O74883,1,NO_SP,3
4489,Q9M1J2,1,NO_SP,0
4490,P38805,1,NO_SP,3
4491,P29453,1,NO_SP,4
4492,Q5T653,1,NO_SP,4
4493,Q7Z7H8,1,NO_SP,1
4494,Q9CQF0,1,NO_SP,2
4495,P52815,1,NO_SP,0
4496,Q9NRX2,1,NO_SP,0
4497,Q9H0U6,1,NO_SP,2
4498,P22354,1,NO_SP,3
4499,O74464,1,NO_SP,1
4500,P23369,1,NO_SP,0
4501,Q13084,1,NO_SP,1
4502,Q5BJX1,1,NO_SP,2
4503,Q9H2W6,1,NO_SP,3
4504,P32388,1,NO_SP,4
4505,Q06090,1,NO_SP,0
4506,Q9VE04,1,NO_SP,3
4507,P02381,1,NO_SP,3
4508,Q03441,1,NO_SP,4
4509,Q8IYW5,1,NO_SP,2
4510,Q9NRR4,1,NO_SP,3
4511,Q92730,1,NO_SP,3
4512,Q920M2,1,NO_SP,4
4513,P0CX27,1,NO_SP,4
4514,P17076,1,NO_SP,4
4515,P40693,1,NO_SP,0
4516,Q9FFH1,1,NO_SP,1
4517,P31334,1,NO_SP,2
4518,P36521,1,NO_SP,3
4519,Q3SYS1,1,NO_SP,0
4520,Q9BYD1,1,NO_SP,0
4521,Q2TBR2,1,NO_SP,2
4522,P0C2C0,1,NO_SP,4
4523,O60118,1,NO_SP,0
4524,Q9H9A7,1,NO_SP,3
4525,Q9P801,1,NO_SP,1
4526,P53060,1,NO_SP,3
4527,Q9WTV7,1,NO_SP,4
4528,Q9UBS8,1,NO_SP,4
4529,Q969K3,1,NO_SP,1
4530,Q9P7W9,1,NO_SP,2
4531,P49167,1,NO_SP,3
4532,P05737,1,NO_SP,1
4533,P02400,1,NO_SP,4
4534,O60102,1,NO_SP,4
4535,P36519,1,NO_SP,1
4536,Q2YDI0,1,NO_SP,2
4537,Q3SZ47,1,NO_SP,2
4538,P36531,1,NO_SP,3
4539,P32387,1,NO_SP,0
4540,P19956,1,NO_SP,1
4541,P0C2B6,1,NO_SP,2
4542,Q6P161,1,NO_SP,4
4543,P34560,1,NO_SP,3
4544,P32611,1,NO_SP,0
4545,Q6ZNA4,1,NO_SP,1
4546,Q9CZW6,1,NO_SP,3
4547,Q63HN8,1,NO_SP,4
4548,Q924T7,1,NO_SP,0
4549,Q9Y252,1,NO_SP,4
4550,O74994,1,NO_SP,3
4551,P41056,1,NO_SP,2
4552,P87262,1,NO_SP,4
4553,P39023,1,NO_SP,0
4554,P14126,1,NO_SP,0
4555,P0CH08,1,NO_SP,4
4556,O14317,1,NO_SP,4
4557,Q9UHA3,1,NO_SP,3
4558,A6QPQ5,1,NO_SP,1
4559,Q3ZBX6,1,NO_SP,2
4560,P36517,1,NO_SP,2
4561,Q9P6P6,1,NO_SP,3
4562,Q9P015,1,NO_SP,4
4563,P53875,1,NO_SP,2
4564,Q8L9A0,1,NO_SP,1
4565,Q16540,1,NO_SP,2
4566,A8NN94,1,NO_SP,3
4567,Q9BZE1,1,NO_SP,1
4568,P35996,1,NO_SP,2
4569,P83565,1,NO_SP,4
4570,P36534,1,NO_SP,0
4571,Q9Y6G3,1,NO_SP,3
4572,Q9UUC8,1,NO_SP,0
4573,Q1MTR2,1,NO_SP,0
4574,Q9H777,1,NO_SP,1
4575,Q8VYS2,1,NO_SP,2
4576,P19474,1,NO_SP,3
4577,P51449,1,NO_SP,4
4578,Q9SJQ6,1,NO_SP,4
4579,Q8CGM2,1,NO_SP,0
4580,A9LLI7,1,NO_SP,2
4581,Q9P7P1,1,NO_SP,4
4582,Q01080,1,NO_SP,0
4583,P61218,1,NO_SP,2
4584,P40422,1,NO_SP,3
4585,P07703,1,NO_SP,4
4586,O42853,1,NO_SP,0
4587,P52435,1,NO_SP,1
4588,O94285,1,NO_SP,2
4589,Q05468,1,NO_SP,3
4590,P82162,1,NO_SP,2
4591,P47910,1,NO_SP,3
4592,Q04712,1,NO_SP,4
4593,B2RS91,1,NO_SP,0
4594,Q10204,1,NO_SP,1
4595,P56182,1,NO_SP,2
4596,F4J8K6,1,NO_SP,3
4597,Q05022,1,NO_SP,4
4598,Q10257,1,NO_SP,1
4599,Q05823,1,NO_SP,3
4600,Q7M3S9,1,NO_SP,1
4601,Q05635,1,NO_SP,4
4602,P51448,1,NO_SP,0
4603,Q0WVE8,1,NO_SP,1
4604,P32529,1,NO_SP,2
4605,Q76KJ5,1,NO_SP,3
4606,P16356,1,NO_SP,1
4607,O15514,1,NO_SP,1
4608,P62487,1,NO_SP,4
4609,P22276,1,NO_SP,1
4610,Q9ZU38,1,NO_SP,2
4611,Q1MTN7,1,NO_SP,4
4612,P69242,1,NO_SP,1
4613,Q9BUL9,1,NO_SP,2
4614,Q93VC7,1,NO_SP,3
4615,Q12532,1,NO_SP,4
4616,P28807,1,NO_SP,2
4617,P82024,1,NO_SP,0
4618,P08242,1,NO_SP,1
4619,Q1JQ99,1,NO_SP,3
4620,Q0VC21,1,NO_SP,4
4621,Q9BYC9,1,NO_SP,2
4622,Q3SZX5,1,NO_SP,4
4623,Q8TCC3,1,NO_SP,2
4624,O75394,1,NO_SP,2
4625,Q9BQ48,1,NO_SP,3
4626,O14341,1,NO_SP,3
4627,Q9P0J6,1,NO_SP,4
4628,P36532,1,NO_SP,0
4629,O94292,1,NO_SP,2
4630,O74394,1,NO_SP,2
4631,Q9NQ50,1,NO_SP,4
4632,Q5TA31,1,NO_SP,2
4633,Q05921,1,NO_SP,3
4634,O74919,1,NO_SP,3
4635,Q9H0F5,1,NO_SP,4
4636,O94627,1,NO_SP,0
4637,Q09100,1,NO_SP,1
4638,F4J1H7,1,NO_SP,3
4639,Q9M811,1,NO_SP,4
4640,P45818,1,NO_SP,0
4641,P36160,1,NO_SP,1
4642,Q93Y94,1,NO_SP,2
4643,O24600,1,NO_SP,4
4644,P82163,1,NO_SP,0
4645,P06507,1,NO_SP,3
4646,P06508,1,NO_SP,4
4647,Q9ST69,1,NO_SP,0
4648,P40992,1,NO_SP,2
4649,P36080,1,NO_SP,3
4650,Q14684,1,NO_SP,2
4651,Q7YZH1,1,NO_SP,0
4652,Q8L633,1,NO_SP,2
4653,Q9BQ52,1,NO_SP,4
4654,Q8R1B8,1,NO_SP,4
4655,P32349,1,NO_SP,1
4656,Q9SE42,1,NO_SP,2
4657,P60315,1,NO_SP,3
4658,Q9XGM3,1,NO_SP,4
4659,Q9M3I4,1,NO_SP,0
4660,P13788,1,NO_SP,1
4661,P82278,1,NO_SP,2
4662,P27864,1,NO_SP,3
4663,Q96EU6,1,NO_SP,4
4664,Q08285,1,NO_SP,0
4665,O42872,1,NO_SP,2
4666,Q08162,1,NO_SP,3
4667,P53256,1,NO_SP,4
4668,O94683,1,NO_SP,0
4669,P38961,1,NO_SP,1
4670,Q08746,1,NO_SP,0
4671,P46784,1,NO_SP,2
4672,Q62191,1,NO_SP,3
4673,P35398,1,NO_SP,0
4674,P51450,1,NO_SP,4
4675,A9LLI8,1,NO_SP,1
4676,P15398,1,NO_SP,1
4677,O15446,1,NO_SP,3
4678,P20435,1,NO_SP,3
4679,P24928,1,NO_SP,1
4680,O81098,1,NO_SP,3
4681,Q9UUG1,1,NO_SP,1
4682,Q8L6J1,1,NO_SP,1
4683,Q9H633,1,NO_SP,4
4684,P40571,1,NO_SP,1
4685,O14279,1,NO_SP,3
4686,Q92766,1,NO_SP,3
4687,Q9BYD3,1,NO_SP,0
4688,P36520,1,NO_SP,1
4689,Q7YR75,1,NO_SP,0
4690,Q9NX20,1,NO_SP,1
4691,Q3T0L3,1,NO_SP,0
4692,O94398,1,NO_SP,2
4693,P49406,1,NO_SP,3
4694,Q2TBS2,1,NO_SP,4
4695,Q7Z2W9,1,NO_SP,4
4696,Q12487,1,NO_SP,0
4697,P36525,1,NO_SP,1
4698,P36526,1,NO_SP,2
4699,P36527,1,NO_SP,3
4700,Q2TBI6,1,NO_SP,0
4701,Q9BYC8,1,NO_SP,0
4702,P20084,1,NO_SP,2
4703,Q06678,1,NO_SP,3
4704,P0C2B9,1,NO_SP,3
4705,Q96GC5,1,NO_SP,4
4706,Q4U2R6,1,NO_SP,2
4707,Q86TS9,1,NO_SP,2
4708,Q96E14,1,NO_SP,1
4709,Q03305,1,NO_SP,2
4710,Q99ML9,1,NO_SP,1
4711,Q9Y508,1,NO_SP,3
4712,Q5XPI4,1,NO_SP,0
4713,A6YSL1,1,NO_SP,1
4714,O94941,1,NO_SP,2
4715,O76064,1,NO_SP,2
4716,P25367,1,NO_SP,4
4717,Q8LGU7,1,NO_SP,1
4718,P87168,1,NO_SP,2
4719,P09651,1,NO_SP,1
4720,Q99729,1,NO_SP,4
4721,P92199,1,NO_SP,0
4722,Q9C106,1,NO_SP,1
4723,Q9C0Z9,1,NO_SP,2
4724,Q43157,1,NO_SP,4
4725,Q684P5,1,NO_SP,0
4726,Q9LXD1,1,NO_SP,1
4727,P86926,1,NO_SP,2
4728,P86924,1,NO_SP,1
4729,P32904,1,NO_SP,2
4730,P0C2C4,1,NO_SP,1
4731,Q6P1L8,1,NO_SP,3
4732,P36523,1,NO_SP,4
4733,P53881,1,NO_SP,0
4734,Q3SYS0,1,NO_SP,0
4735,P14063,1,NO_SP,1
4736,P36533,1,NO_SP,2
4737,P82927,1,NO_SP,3
4738,Q99N89,1,NO_SP,0
4739,Q8N5N7,1,NO_SP,4
4740,Q96EL3,1,NO_SP,3
4741,Q3TLD5,1,NO_SP,0
4742,O75526,1,NO_SP,1
4743,Q8IUD6,1,NO_SP,2
4744,Q8NCN4,1,NO_SP,0
4745,Q0WX00,1,NO_SP,4
4746,P53942,1,NO_SP,0
4747,Q12338,1,NO_SP,4
4748,Q9LZN0,1,NO_SP,0
4749,Q9VEB3,1,NO_SP,1
4750,Q1MTN9,1,NO_SP,4
4751,Q32PI6,1,NO_SP,0
4752,O60091,1,NO_SP,0
4753,Q32PC3,1,NO_SP,1
4754,Q9P0M9,1,NO_SP,1
4755,Q9UR27,1,NO_SP,1
4756,P25348,1,NO_SP,1
4757,Q04598,1,NO_SP,4
4758,Q9NZE8,1,NO_SP,0
4759,A4FUC0,1,NO_SP,1
4760,Q9Y7U8,1,NO_SP,1
4761,Q96DV4,1,NO_SP,2
4762,Q8IXM3,1,NO_SP,2
4763,Q9H9J2,1,NO_SP,4
4764,Q2YDI5,1,NO_SP,4
4765,Q2KI49,1,NO_SP,4
4766,Q9D0C1,1,NO_SP,0
4767,Q9BV68,1,NO_SP,0
4768,Q9CQ29,1,NO_SP,2
4769,E9QAU8,1,NO_SP,1
4770,P10181,1,NO_SP,2
4771,P47076,1,NO_SP,4
4772,P32561,1,NO_SP,0
4773,Q9H7B2,1,NO_SP,1
4774,P0CU18,1,NO_SP,1
4775,P40858,1,NO_SP,2
4776,Q8N5U6,1,NO_SP,1
4777,P10155,1,NO_SP,4
4778,P50106,1,NO_SP,0
4779,P22138,1,NO_SP,1
4780,P52434,1,NO_SP,4
4781,P62875,1,NO_SP,0
4782,O15160,1,NO_SP,4
4783,P36954,1,NO_SP,4
4784,P04051,1,NO_SP,0
4785,P25441,1,NO_SP,1
4786,P36121,1,NO_SP,4
4787,Q8WZJ8,1,NO_SP,0
4788,Q9UNE2,1,NO_SP,1
4789,P38786,1,NO_SP,4
4790,O95707,1,NO_SP,0
4791,P92969,1,NO_SP,1
4792,P29344,1,NO_SP,3
4793,P09595,1,NO_SP,2
4794,Q9P783,1,NO_SP,0
4795,Q08774,1,NO_SP,1
4796,Q06109,1,NO_SP,2
4797,Q10360,1,NO_SP,0
4798,Q9NYV6,1,NO_SP,0
4799,P82277,1,NO_SP,1
4800,Q12277,1,NO_SP,2
4801,O43159,1,NO_SP,3
4802,P0CX52,1,NO_SP,0
4803,Q8TEU7,1,NO_SP,1
4804,Q9LFV6,1,NO_SP,3
4805,Q9NQG5,1,NO_SP,0
4806,Q42484,1,NO_SP,1
4807,P82137,1,NO_SP,2
4808,P82130,1,NO_SP,3
4809,P46948,1,NO_SP,2
4810,Q10205,1,NO_SP,1
4811,Q05636,1,NO_SP,2
4812,P25368,1,NO_SP,3
4813,Q15050,1,NO_SP,4
4814,A2RVK7,1,NO_SP,0
4815,A9C3R9,1,NO_SP,3
4816,Q9GZS1,1,NO_SP,1
4817,P28000,1,NO_SP,4
4818,P19387,1,NO_SP,0
4819,Q9H9Y2,1,NO_SP,1
4820,O94444,1,NO_SP,0
4821,Q9Y813,1,NO_SP,4
4822,Q9USN8,1,NO_SP,4
4823,P62128,1,NO_SP,3
4824,O43082,1,NO_SP,4
4825,Q9M3K7,1,NO_SP,0
4826,O74734,1,NO_SP,1
4827,Q06511,1,NO_SP,3
4828,Q12481,1,NO_SP,4
4829,O74835,1,NO_SP,4
4830,O59678,1,NO_SP,0
4831,P39956,1,NO_SP,4
4832,O13563,1,NO_SP,0
4833,Q8L6J5,1,NO_SP,2
4834,Q8L6J3,1,NO_SP,3
4835,P06506,1,NO_SP,4
4836,P39677,1,NO_SP,0
4837,P53437,1,NO_SP,1
4838,Q9C0X8,1,NO_SP,2
4839,O14012,1,NO_SP,2
4840,Q09704,1,NO_SP,3
4841,Q08745,1,NO_SP,2
4842,P06367,1,NO_SP,4
4843,Q9LTS6,1,NO_SP,2
4844,P82403,1,NO_SP,1
4845,Q12167,1,NO_SP,2
4846,O14211,1,NO_SP,3
4847,P32786,1,NO_SP,1
4848,Q04031,1,NO_SP,2
4849,Q9Y7M6,1,NO_SP,2
4850,Q14690,1,NO_SP,2
4851,P0CX47,1,NO_SP,3
4852,Q3E754,1,NO_SP,4
4853,O74172,1,NO_SP,0
4854,P09597,1,NO_SP,1
4855,P40389,1,NO_SP,2
4856,P40156,1,NO_SP,3
4857,P38204,1,NO_SP,1
4858,O14013,1,NO_SP,2
4859,Q12754,1,NO_SP,0
4860,Q9UTD7,1,NO_SP,1
4861,Q12149,1,NO_SP,2
4862,P46783,1,NO_SP,2
4863,P05756,1,NO_SP,0
4864,P39516,1,NO_SP,4
4865,P38701,1,NO_SP,1
4866,P0C0V8,1,NO_SP,4
4867,P0C0W1,1,NO_SP,2
4868,P0CX30,1,NO_SP,3
4869,P41058,1,NO_SP,4
4870,O60124,1,NO_SP,2
4871,O74918,1,NO_SP,2
4872,O42894,1,NO_SP,4
4873,Q10146,1,NO_SP,4
4874,P48589,1,NO_SP,0
4875,Q3E7Y3,1,NO_SP,2
4876,Q9S7B2,1,NO_SP,2
4877,P0CX34,1,NO_SP,0
4878,P23248,1,NO_SP,3
4879,P82129,1,NO_SP,1
4880,Q9C5J3,1,NO_SP,2
4881,P38771,1,NO_SP,0
4882,Q02983,1,NO_SP,1
4883,P82412,1,NO_SP,2
4884,Q9Y2L1,1,NO_SP,2
4885,Q01855,1,NO_SP,0
4886,P0CX56,1,NO_SP,1
4887,P07280,1,NO_SP,2
4888,P0CX32,1,NO_SP,0
4889,Q93WF6,1,NO_SP,1
4890,Q9VEX9,1,NO_SP,1
4891,Q1EHW4,1,NO_SP,0
4892,Q9LXX6,1,NO_SP,2
4893,Q19325,1,NO_SP,2
4894,Q04002,1,NO_SP,4
4895,O23210,1,NO_SP,0
4896,Q9SN22,1,NO_SP,1
4897,O81316,1,NO_SP,2
4898,Q8LGI2,1,NO_SP,3
4899,Q9SS48,1,NO_SP,4
4900,O95810,1,NO_SP,0
4901,Q8X1T0,1,NO_SP,2
4902,Q8T3B9,1,NO_SP,3
4903,Q00416,1,NO_SP,4
4904,Q8NCE0,1,NO_SP,1
4905,Q54HS3,1,NO_SP,3
4906,Q9U263,1,NO_SP,4
4907,O44498,1,NO_SP,4
4908,Q10178,1,NO_SP,0
4909,O74458,1,NO_SP,1
4910,Q56YA5,1,NO_SP,2
4911,Q06132,1,NO_SP,3
4912,Q5FBB7,1,NO_SP,1
4913,Q0JL44,1,NO_SP,2
4914,Q12118,1,NO_SP,3
4915,O43765,1,NO_SP,4
4916,Q9D7V1,1,NO_SP,0
4917,O14492,1,NO_SP,3
4918,Q5HYK7,1,NO_SP,4
4919,Q10321,1,NO_SP,1
4920,Q01613,1,NO_SP,3
4921,Q9QXN0,1,NO_SP,4
4922,G5EEW6,1,NO_SP,1
4923,P57059,1,NO_SP,3
4924,Q14190,1,NO_SP,0
4925,Q9LZ78,1,NO_SP,1
4926,Q96ST3,1,NO_SP,3
4927,Q9NTG7,1,NO_SP,0
4928,Q8BKJ9,1,NO_SP,2
4929,O15304,1,NO_SP,0
4930,A8D8P8,1,NO_SP,1
4931,Q12216,1,NO_SP,2
4932,Q8WVK7,1,NO_SP,3
4933,Q9Y448,1,NO_SP,0
4934,Q00711,1,NO_SP,1
4935,Q09826,1,NO_SP,4
4936,Q4WPF5,1,NO_SP,0
4937,Q92355,1,NO_SP,1
4938,Q91ZX6,1,NO_SP,2
4939,Q6ZU15,1,NO_SP,3
4940,Q9DE33,1,NO_SP,3
4941,O49485,1,NO_SP,4
4942,O74738,1,NO_SP,0
4943,Q22795,1,NO_SP,1
4944,Q10362,1,NO_SP,4
4945,Q9UST7,1,NO_SP,0
4946,P40363,1,NO_SP,2
4947,Q9USM3,1,NO_SP,0
4948,Q03067,1,NO_SP,1
4949,Q2PJ68,1,NO_SP,2
4950,O43147,1,NO_SP,4
4951,O35179,1,NO_SP,0
4952,P98083,1,NO_SP,1
4953,Q9UUI2,1,NO_SP,2
4954,Q9H0F6,1,NO_SP,4
4955,P38751,1,NO_SP,2
4956,Q8R4T2,1,NO_SP,2
4957,Q99J77,1,NO_SP,4
4958,Q10925,1,NO_SP,1
4959,O22056,1,NO_SP,2
4960,Q04195,1,NO_SP,2
4961,Q96BD8,1,NO_SP,4
4962,F4JAA5,1,NO_SP,1
4963,Q09761,1,NO_SP,2
4964,P38283,1,NO_SP,4
4965,P38241,1,NO_SP,0
4966,Q15796,1,NO_SP,4
4967,Q8CBY1,1,NO_SP,1
4968,Q9NZC9,1,NO_SP,4
4969,G5EG17,1,NO_SP,2
4970,P62318,1,NO_SP,4
4971,Q8S895,1,NO_SP,0
4972,Q9US33,1,NO_SP,2
4973,Q9SGU2,1,NO_SP,0
4974,O82663,1,NO_SP,1
4975,Q9UTE3,1,NO_SP,2
4976,Q93VR9,1,NO_SP,3
4977,Q93794,1,NO_SP,1
4978,Q04675,1,NO_SP,1
4979,Q9QZR6,1,NO_SP,2
4980,O82796,1,NO_SP,3
4981,P58004,1,NO_SP,4
4982,Q9UPS6,1,NO_SP,0
4983,P0DME0,1,NO_SP,1
4984,Q8W234,1,NO_SP,3
4985,Q8BP27,1,NO_SP,4
4986,Q4QSC8,1,NO_SP,1
4987,Q9Y2Z0,1,NO_SP,2
4988,Q9QZS8,1,NO_SP,3
4989,Q9BYB0,1,NO_SP,1
4990,P29353,1,NO_SP,1
4991,Q9ES52,1,NO_SP,2
4992,O24621,1,NO_SP,3
4993,Q9IA88,1,NO_SP,3
4994,Q3UND0,1,NO_SP,4
4995,P52286,1,NO_SP,0
4996,Q03406,1,NO_SP,1
4997,Q9BSV6,1,NO_SP,3
4998,Q8TBK2,1,NO_SP,0
4999,Q8IE95,1,NO_SP,1
5000,Q12507,1,NO_SP,3
5001,Q5A287,1,NO_SP,0
5002,Q5AK51,1,NO_SP,4
5003,O14259,1,NO_SP,1
5004,Q9USV1,1,NO_SP,3
5005,A7VLV2,1,NO_SP,4
5006,P35187,1,NO_SP,0
5007,Q9SUT5,1,NO_SP,2
5008,O35964,1,NO_SP,0
5009,Q9QX74,1,NO_SP,1
5010,Q9NR46,1,NO_SP,0
5011,Q8K2Q9,1,NO_SP,3
5012,Q3TTP0,1,NO_SP,0
5013,Q9I8X5,1,NO_SP,1
5014,Q9LDH1,1,NO_SP,2
5015,O24629,1,NO_SP,0
5016,Q24167,1,NO_SP,1
5017,Q9VK34,1,NO_SP,4
5018,Q9Y6E7,1,NO_SP,0
5019,Q9NXA8,1,NO_SP,1
5020,Q8N6T7,1,NO_SP,2
5021,Q9LZ66,1,NO_SP,3
5022,P53965,1,NO_SP,4
5023,Q9XWS0,1,NO_SP,1
5024,Q06315,1,NO_SP,3
5025,P35207,1,NO_SP,0
5026,P34707,1,NO_SP,1
5027,Q9LPL4,1,NO_SP,3
5028,Q8R3P9,1,NO_SP,4
